iter	Logloss
152	0.002902168532
153	0.002879494925
154	0.00284512341
155	0.002823253224
156	0.002804132303
157	0.002784606814
158	0.002764199674
159	0.002744553735
160	0.002722109109
161	0.002697542061
162	0.002673789362
163	0.002650524427
164	0.00262818411
165	0.00259942313
166	0.00257409364
167	0.002546796699
168	0.002519380301
169	0.002499112984
170	0.002485541006
171	0.002470835795
172	0.002445001403
173	0.002431161453
174	0.002415431788
175	0.00239756306
176	0.002379132311
177	0.002357252936
178	0.002337833246
179	0.002327153583
180	0.002313579122
181	0.002294805149
182	0.002277886371
183	0.002259584765
184	0.002241611729
185	0.002228329082
186	0.002214625974
187	0.002198906243
188	0.002178088824
189	0.002164076269
190	0.002145925661
191	0.002133691063
192	0.002121821543
193	0.002107379089
194	0.002090185384
195	0.002078793819
196	0.002063375711
197	0.002049247051
198	0.002036053315
199	0.00201790457
200	0.00200337631
201	0.001994788771
202	0.001984374846
203	0.001975911483
204	0.001959018161
205	0.001949082067
206	0.001940849548
207	0.001928955813
208	0.001916788022
209	0.001908680052
210	0.001892545074
211	0.00188094005
212	0.001871642719
213	0.001859097183
214	0.001845503102
215	0.001836747552
216	0.001828083768
217	0.001817098384
218	0.001810635378
219	0.001797806099
220	0.001786894475
221	0.001776448141
222	0.001762654757
223	0.001752503837
224	0.001744663467
225	0.001734899233
226	0.001721310616
227	0.001713744675
228	0.001707954705
229	0.00170050847
230	0.001691257829
231	0.001685585454
232	0.001679610709
233	0.001672413448
234	0.001663340876
235	0.001652465512
236	0.001643731197
237	0.001636312157
238	0.00162783439
239	0.001622395466
240	0.00161581412
241	0.001607449104
242	0.001602614919
243	0.00159589226
244	0.00158950078
245	0.001583096758
246	0.001576920723
247	0.001571454604
248	0.00156496577
249	0.001554020246
250	0.001548198859
251	0.001538767293
252	0.0015336742
253	0.001527274276
254	0.001521642506
255	0.001514039685
256	0.001503360271
257	0.001497787113
258	0.001491832485
259	0.00148448348
260	0.001477399468
261	0.00146763362
262	0.001462979366
263	0.001458650952
264	0.001448805382
265	0.001443774377
266	0.001438689232
267	0.001431939627
268	0.001426383356
269	0.001419822499
270	0.001411835353
271	0.001402810216
272	0.001398689921
273	0.001393337175
274	0.001389073332
275	0.001384983212
276	0.001380294313
277	0.001376949996
278	0.001372988274
279	0.0013689251
280	0.001364167283
281	0.00136038214
282	0.001354014128
283	0.001349654545
284	0.001344680786
285	0.00134109656
286	0.00133678938
287	0.001328237355
288	0.001322533687
289	0.001316582163
290	0.001310990254
291	0.001306267331
292	0.00130282864
293	0.001299237957
294	0.001295525953
295	0.001287519311
296	0.001281009118
297	0.001275634766
298	0.001271140824
299	0.00126605009
300	0.001258742561
301	0.001253688087
302	0.001250988742
303	0.00124675855
304	0.001242429018
305	0.001237642765
306	0.00123438562
307	0.001231119906
308	0.001225925982
309	0.001223354538
310	0.001219241321
311	0.001214688023
312	0.001210052893
313	0.001203489676
314	0.001198937247
315	0.001196557035
316	0.001193600148
317	0.001191169024
318	0.001185512791
319	0.001182016109
320	0.001179033021
321	0.001176185782
322	0.001170713082
323	0.00116726011
324	0.001164599011
325	0.001162368308
326	0.001155778269
327	0.001151691626
328	0.00114841784
329	0.001144463569
330	0.001141230762
331	0.001138546815
332	0.001132307698
333	0.001129230733
334	0.001126510898
335	0.001120417565
336	0.001117318496
337	0.001114346584
338	0.001111824314
339	0.001105933761
340	0.001103217155
341	0.001100344459
342	0.001096603895
343	0.001093652099
344	0.001091284553
345	0.001089249675
346	0.00108353508
347	0.001080699638
348	0.001077984398
349	0.001075792437
350	0.001072931414
351	0.001070534438
352	0.001068289826
353	0.001065783203
354	0.001063422238
355	0.001058803499
356	0.001056326429
357	0.001053350419
358	0.001050808902
359	0.00104836536
360	0.001045216868
361	0.001041775197
362	0.001039346804
363	0.001037182659
364	0.001032072678
365	0.001029878358
366	0.001027358137
367	0.001022537922
368	0.001018788169
369	0.001016578761
370	0.001013297836
371	0.001010443767
372	0.001007006566
373	0.001004867566
374	0.001002835234
375	0.001000641721
376	0.0009984722361
377	0.0009938793878
378	0.0009888725355
379	0.0009868240605
380	0.0009845629334
381	0.0009818992267
382	0.0009799050788
383	0.0009768749277
384	0.0009748519709
385	0.0009731200834
386	0.0009710205098
387	0.000968075792
388	0.0009633512547
389	0.0009614436577
390	0.0009593978524
391	0.0009574564795
392	0.0009554193666
393	0.0009526055306
394	0.0009506066019
395	0.0009461001803
396	0.0009445725009
397	0.0009423942616
398	0.0009386599064
399	0.0009372210751
400	0.0009340287497
401	0.0009297508126
402	0.0009280120333
403	0.0009237478177
404	0.000921548903
405	0.0009196055432
406	0.0009169875334
407	0.0009153377886
408	0.0009127491464
409	0.0009095123038
410	0.0009076627592
411	0.0009043115502
412	0.000902187638
413	0.0009002456442
414	0.0008969800547
415	0.0008954836677
416	0.0008935820311
417	0.0008920201411
418	0.0008902537326
419	0.0008888768653
420	0.0008861339341
421	0.0008821152151
422	0.0008806257819
423	0.000878463313
424	0.000876033927
425	0.0008743134017
426	0.0008719496429
427	0.0008696830521
428	0.0008671519657
429	0.0008656731496
430	0.0008633674433
431	0.0008617416024
432	0.000860047775
433	0.0008562394728
434	0.0008534514035
435	0.0008512097721
436	0.0008485957359
437	0.0008468361571
438	0.0008452444027
439	0.0008436230322
440	0.0008423339576
441	0.0008410980304
442	0.0008387024825
443	0.0008350881437
444	0.0008332482229
445	0.0008315501114
446	0.0008301099141
447	0.0008284108092
448	0.000826684696
449	0.000825286222
450	0.0008237181231
451	0.0008218667159
452	0.0008195329458
453	0.0008179763953
454	0.0008165204277
455	0.0008150572578
456	0.0008133189132
457	0.0008117927238
458	0.0008100202928
459	0.0008082030962
460	0.0008062958096
461	0.0008047344163
462	0.0008036755025
463	0.000802492847
464	0.0008007771646
465	0.0007992615302
466	0.0007979270071
467	0.0007962082823
468	0.0007949661463
469	0.000793780759
470	0.0007917840034
471	0.0007903687656
472	0.0007871117443
473	0.0007857978965
474	0.0007844882707
475	0.0007829622676
476	0.0007820176582
477	0.0007803260038
478	0.0007789110144
479	0.0007772477344
480	0.0007753179098
481	0.0007740097741
482	0.0007711142302
483	0.0007692145805
484	0.0007680381959
485	0.0007662100097
486	0.0007637610038
487	0.0007607938101
488	0.0007599259416
489	0.0007571308563
490	0.0007559403777
491	0.0007546122496
492	0.00075346188
493	0.0007522801558
494	0.000751338775
495	0.000749979727
496	0.0007488554964
497	0.0007460212956
498	0.0007431733112
499	0.0007404890532
500	0.00073935166
501	0.0007380301133
502	0.0007368483891
503	0.0007356161252
504	0.0007343854134
505	0.0007336235295
506	0.000731981794
507	0.0007301554705
508	0.0007289790859
509	0.0007278706878
510	0.0007266048342
511	0.0007254997889
512	0.0007243044674
513	0.0007234177863
514	0.0007225632668
515	0.0007209626337
516	0.0007188708832
517	0.0007163890948
518	0.0007142518957
519	0.0007132786016
520	0.0007120496283
521	0.0007109595463
522	0.0007084501286
523	0.0007062527041
524	0.0007048455377
525	0.0007035724819
526	0.0007012557238
527	0.0006996550287
528	0.0006986819208
529	0.00069630829
530	0.0006952488174
531	0.0006934927156
532	0.0006913128619
533	0.0006888990601
534	0.0006864584982
535	0.0006856150925
536	0.0006846123685
537	0.0006832882762
538	0.0006818975632
539	0.0006809915726
540	0.0006799807772
541	0.0006791248297
542	0.0006780199707
543	0.0006764060507
544	0.0006748729696
545	0.0006738228103
546	0.0006728631755
547	0.0006719144682
548	0.0006710877642
549	0.0006697033842
550	0.0006686646491
551	0.000667621692
552	0.0006663647791
553	0.0006654726962
554	0.0006644532084
555	0.0006624403099
556	0.0006601581971
557	0.0006580431014
558	0.0006570679446
559	0.0006558321416
560	0.0006547196458
561	0.0006532330066
562	0.0006522310277
563	0.0006511976322
564	0.0006502652541
565	0.0006488967066
566	0.000647866043
567	0.0006470802551
568	0.0006458578631
569	0.0006451571981
570	0.0006438026826
571	0.000642836156
572	0.0006421669697
573	0.0006411399692
574	0.0006394763788
575	0.0006386697913
576	0.0006376833344
577	0.0006362119069
578	0.0006351053715
579	0.0006339521458
580	0.0006330656509
581	0.0006322084616
582	0.0006313084314
583	0.0006304019441
584	0.0006293031077
585	0.0006281535452
586	0.0006273935859
587	0.000626553533
588	0.0006256686524
589	0.0006245762731
590	0.0006233500938
591	0.0006225258112
592	0.0006216696153
593	0.0006208196282
594	0.0006191955258
595	0.0006181587776
596	0.0006172776222
597	0.0006164887299
598	0.0006155837327
599	0.0006136527906
600	0.0006128401806
601	0.0006117994587
602	0.0006109421452
603	0.0006101011609
604	0.0006089352692
605	0.0006075240672
606	0.0006068985909
607	0.0006058417261
608	0.0006050971026
609	0.0006045199931
610	0.000603843232
611	0.0006032283107
612	0.0006025640915
613	0.0006015501916
614	0.0006006689121
615	0.0005995329469
616	0.0005988962327
617	0.000598182405
618	0.000597309197
619	0.0005964533115
620	0.0005949279914
621	0.0005940948923
622	0.0005930629248
623	0.000592266582
624	0.0005913163225
625	0.0005895396695
626	0.0005887883405
627	0.0005879847954
628	0.0005872495472
629	0.0005862063418
630	0.0005852887407
631	0.0005837062995
632	0.0005828052759
633	0.0005821208159
634	0.0005812361836
635	0.0005805063993
636	0.0005797227224
637	0.0005789867292
638	0.0005777201926
639	0.0005770964548
640	0.0005758609002
641	0.0005751469483
642	0.0005734760314
643	0.0005721352994
644	0.0005714786549
645	0.0005707114935
646	0.0005701681599
647	0.0005694177623
648	0.0005686569959
649	0.0005679838359
650	0.0005672058711
651	0.0005657768498
652	0.0005641410748
653	0.0005628138781
654	0.0005623711894
655	0.0005616569271
656	0.0005608218412
657	0.0005601526548
658	0.0005587385346
659	0.0005578763162
660	0.000557317088
661	0.0005559994529
662	0.0005552982291
663	0.0005547233547
664	0.0005540138111
665	0.0005535310134
666	0.0005528985833
667	0.000551811792
668	0.0005511158456
669	0.0005506251628
670	0.0005497931192
671	0.0005491026988
672	0.0005479394148
673	0.0005472766856
674	0.0005465938399
675	0.0005459107459
676	0.000545170779
677	0.0005443139002
678	0.0005428522825
679	0.0005413873742
680	0.000540860494
681	0.0005403989305
682	0.0005397116144
683	0.0005390801777
684	0.0005381584167
685	0.0005369111275
686	0.0005356828372
687	0.0005351357783
688	0.0005342766643
689	0.0005335142215
690	0.000532848388
691	0.0005315395693
692	0.0005300372839
693	0.0005292793115
694	0.0005280031512
695	0.0005273584276
696	0.0005264846608
697	0.000525889049
698	0.000524609598
699	0.0005234640092
700	0.0005225937814
701	0.0005218380441
702	0.0005205509563
703	0.0005197910592
704	0.0005184186623
705	0.0005173253827
706	0.0005159197375
707	0.0005153864622
708	0.0005147298177
709	0.0005138648674
710	0.0005131436512
711	0.0005118373161
712	0.0005112124917
713	0.0005106778195
714	0.0005093996723
715	0.0005086739237
716	0.0005078980699
717	0.0005065481489
718	0.0005057197064
719	0.0005052713367
720	0.000504618076
721	0.0005041637768
722	0.0005036542192
723	0.0005029992821
724	0.000502466814
725	0.0005022277435
726	0.0005013535731
727	0.0005008511245
728	0.0004995061085
729	0.0004990730435
730	0.0004983562045
731	0.0004971880776
732	0.0004964503149
733	0.0004960314992
734	0.0004952369879
735	0.0004946121325
736	0.0004933531086
737	0.0004921516404
738	0.0004913659145
739	0.0004905716206
740	0.0004898915378
741	0.0004886927394
742	0.0004877371093
743	0.0004870629559
744	0.000486468027
745	0.000486090531
746	0.0004853236799
747	0.0004851154362
748	0.0004844922572
749	0.0004839429011
750	0.0004828969017
751	0.0004822372769
752	0.0004817018285
753	0.0004812644795
754	0.0004808502272
755	0.0004804211358
756	0.0004795281217
757	0.0004788228621
758	0.0004782983723
759	0.000477784841
760	0.0004773093077
761	0.0004766576613
762	0.0004755607496
763	0.0004749599223
764	0.0004746788492
765	0.0004741960516
766	0.0004730685304
767	0.0004718419785
768	0.0004713727782
769	0.0004708903531
770	0.0004703287346
771	0.000469939597
772	0.000469393221
773	0.000468357342
774	0.0004677921534
775	0.0004670421282
776	0.0004665832346
777	0.0004662097432
778	0.0004654558686
779	0.000465055493
780	0.0004646084892
781	0.0004635526488
782	0.0004625095986
783	0.0004615204719
784	0.0004608250844
785	0.0004597437878
786	0.0004594956835
787	0.0004587943976
788	0.0004582837845
789	0.000457855314
790	0.0004569801191
791	0.0004562332605
792	0.0004555936903
793	0.0004544946675
794	0.0004539016945
795	0.0004534427697
796	0.0004529673296
797	0.0004526643703
798	0.0004520804621
799	0.0004514387498
800	0.0004507752135
801	0.0004503689085
802	0.0004499598406
803	0.0004494432981
804	0.0004489187772
805	0.0004484429955
806	0.0004480377461
807	0.0004470966756
808	0.0004465132331
809	0.0004462380583
810	0.0004455784336
811	0.0004450539127
812	0.0004446092372
813	0.0004441920047
814	0.0004437479501
815	0.0004433009463
816	0.0004426185042
817	0.0004421873949
818	0.0004417599179
819	0.0004413098097
820	0.0004404824227
821	0.0004400145262
822	0.0004395259234
823	0.0004390451747
824	0.0004387990572
825	0.0004379199197
826	0.0004372507334
827	0.0004361868526
828	0.0004353356237
829	0.0004350793237
830	0.0004347694106
831	0.0004340015352
832	0.0004329192142
833	0.0004324195286
834	0.000431975505
835	0.0004316658402
836	0.0004312694694
837	0.0004307598496
838	0.0004305135148
839	0.0004300625063
840	0.0004293800332
841	0.0004288366685
842	0.0004281167562
843	0.0004274224862
844	0.0004264480124
845	0.0004259267201
846	0.0004253198082
847	0.0004249374072
848	0.0004245268181
849	0.0004241552825
850	0.000423776793
851	0.0004229286065
852	0.0004225511104
853	0.0004222103705
854	0.0004213908377
855	0.0004209736052
856	0.0004204951848
857	0.0004199122389
858	0.0004193817576
859	0.0004188563675
860	0.0004186100016
861	0.0004181839526
862	0.0004174343
863	0.0004169177264
864	0.0004163904736
865	0.0004159007221
866	0.0004154964661
867	0.000415029563
868	0.0004144557441
869	0.0004139412194
870	0.0004136127109
871	0.0004132411753
872	0.0004128338769
873	0.0004126669839
874	0.0004122720721
875	0.0004117464026
876	0.0004111751914
877	0.0004109874989
878	0.0004100786832
879	0.0004092720648
880	0.0004088498652
881	0.0004084979184
882	0.0004079651088
883	0.0004076445786
884	0.0004073137728
885	0.0004066174229
886	0.0004060332974
887	0.0004058058063
888	0.0004049147169
889	0.0004046474894
890	0.0004042630705
891	0.0004038398775
892	0.0004033001761
893	0.0004024221251
894	0.0004016254408
895	0.0004011595622
896	0.0004008307432
897	0.0004005420022
898	0.0004000721189
899	0.0003996946538
900	0.0003992059889
901	0.0003987897808
902	0.0003982374445
903	0.000398064591
904	0.000397154068
905	0.0003966134042
906	0.000396368218
907	0.0003961082858
908	0.0003952301728
909	0.0003948586682
910	0.0003944483896
911	0.0003940967222
912	0.0003936766336
913	0.0003934580833
914	0.000393123397
915	0.0003929545172
916	0.0003920867418
917	0.0003912244613
918	0.0003909373656
919	0.000390091973
920	0.0003898485874
921	0.0003893847267
922	0.0003890081309
923	0.0003885352984
924	0.0003881042513
925	0.0003877088738
926	0.0003873810483
927	0.0003870244448
928	0.0003867840394
929	0.000386333093
930	0.000385999307
931	0.000385626778
932	0.0003848949758
933	0.0003840227922
934	0.0003836443648
935	0.0003833891824
936	0.0003829560553
937	0.000382349547
938	0.0003821350634
939	0.0003816321492
940	0.0003813264892
941	0.0003809748217
942	0.0003801699107
943	0.0003794709221
944	0.0003790944194
945	0.000378670264
946	0.0003785510547
947	0.0003779632971
948	0.0003776198253
949	0.0003773834867
950	0.0003770377797
951	0.0003766135933
952	0.0003762708666
953	0.0003759142322
954	0.000375621176
955	0.0003754513028
956	0.0003750114391
957	0.0003746667256
958	0.0003744720171
959	0.0003737021238
960	0.0003729630262
961	0.0003722396369
962	0.0003718353187
963	0.0003715184207
964	0.0003708222881
965	0.0003701487556
966	0.0003695974437
967	0.0003691487635
968	0.000368775924
969	0.0003684107525
970	0.0003680809401
971	0.0003677551324
972	0.0003669884987
973	0.000366445103
974	0.0003658749163
975	0.0003653024013
976	0.0003649924571
977	0.0003646725789
978	0.0003644699541
979	0.0003643189246
980	0.0003639087081
981	0.0003635133927
982	0.0003631697036
983	0.0003626402467
984	0.0003622697356
985	0.0003621008868
986	0.0003614525621
987	0.0003607456262
988	0.0003604108468
989	0.0003599846736
990	0.0003596887303
991	0.0003591434099
992	0.0003588821429
993	0.0003585404406
994	0.0003579255193
995	0.0003575252369
996	0.0003573305284
997	0.0003570397695
998	0.0003569116816
999	0.0003563812003
